left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	equiv_clique_size
http://purl.obolibrary.org/obo/ICD10_L94.4	Gottron's papules	HP:0025508	Gottron's papules	label	label	Gottron's papules	Gottron's papules	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N18.5	Chronic kidney disease, stage 5	HP:0003774	Stage 5 chronic kidney disease	label	label	Chronic kidney disease, stage 5	Stage 5 chronic kidney disease	72.24999999999999	1.0	1.0	2	0.286422200198216	4
http://purl.obolibrary.org/obo/ICD10_N81.6	Rectocele	HP:0100822	Rectocele	label	label	Rectocele	Rectocele	100.0	1.0	0.3333333333333333	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H18.4	Corneal degeneration	HP:0007705	Corneal degeneration	label	label	Corneal degeneration	Corneal degeneration	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G91.0	Communicating hydrocephalus	HP:0001334	Communicating hydrocephalus	label	label	Communicating hydrocephalus	Communicating hydrocephalus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q43.5	Ectopic anus	HP:0004397	Ectopic anus	label	label	Ectopic anus	Ectopic anus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N81.1	Cystocele	HP:0100645	Cystocele	label	label	Cystocele	Cystocele	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I49.5	Sick sinus syndrome	HP:0011704	Sick sinus syndrome	label	label	Sick sinus syndrome	Sick sinus syndrome	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H15.1	Episcleritis	HP:0100534	Episcleritis	label	label	Episcleritis	Episcleritis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q39.4	Esophageal web	HP:0100594	Esophageal web	label	label	Esophageal web	Esophageal web	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q30.0	Choanal atresia	HP:0000453	Choanal atresia	label	label	Choanal atresia	Choanal atresia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R06.1	Stridor	HP:0010307	Stridor	label	label	Stridor	Stridor	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H57.1	Ocular pain	HP:0200026	Ocular pain	label	label	Ocular pain	Ocular pain	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N36.1	Urethral diverticulum	HP:0008722	Urethral diverticulum	label	label	Urethral diverticulum	Urethral diverticulum	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R23.1	Pallor	HP:0000980	Pallor	label	label	Pallor	Pallor	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H53.53	Deuteranomaly	HP:0011520	Deuteranomaly	label	label	Deuteranomaly	Deuteranomaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q55.62	Hypoplasia of penis	HP:0008736	Hypoplasia of penis	label	label	Hypoplasia of penis	Hypoplasia of penis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N46	Male infertility	HP:0003251	Male infertility	label	label	Male infertility	Male infertility	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K01.1	Impacted teeth	HP:0001571	Multiple impacted teeth	label	hasExactSynonym	Impacted teeth	Impacted teeth	90.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_B15.B19	Viral hepatitis	HP:0006562	Viral hepatitis	label	label	Viral hepatitis	Viral hepatitis	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q82.4	Ectodermal dysplasia (anhidrotic)	HP:0007476	Anhidrotic ectodermal dysplasia	label	label	Ectodermal dysplasia (anhidrotic)	Anhidrotic ectodermal dysplasia	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q78.5	Metaphyseal dysplasia	HP:0100255	Metaphyseal dysplasia	label	label	Metaphyseal dysplasia	Metaphyseal dysplasia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H16.4	Corneal neovascularisation	HP:0011496	Corneal neovascularization	label	hasExactSynonym	Corneal neovascularisation	Corneal neovascularisation	90.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K83.0	Cholangitis	HP:0030151	Cholangitis	label	label	Cholangitis	Cholangitis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G81.1	Spastic hemiplegia	HP:0011099	Spastic hemiparesis	label	hasExactSynonym	Spastic hemiplegia	Spastic hemiplegia	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N39.44	Nocturnal enuresis	HP:0010677	Enuresis nocturna	label	hasExactSynonym	Nocturnal enuresis	Nocturnal enuresis	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H52.31	Anisometropia	HP:0012803	Anisometropia	label	label	Anisometropia	Anisometropia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R45.86	Emotional lability	HP:0000712	Emotional lability	label	label	Emotional lability	Emotional lability	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N82.0	Vesicovaginal fistula	HP:0001586	Vesicovaginal fistula	label	label	Vesicovaginal fistula	Vesicovaginal fistula	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R06.2	Wheezing	HP:0030828	Wheezing	label	label	Wheezing	Wheezing	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I44.1	Atrioventricular block, second degree	HP:0011706	Second degree atrioventricular block	label	label	Atrioventricular block, second degree	Second degree atrioventricular block	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L94.3	Sclerodactyly	HP:0011838	Sclerodactyly	label	label	Sclerodactyly	Sclerodactyly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_F60.4	Histrionic personality disorder	HP:0012077	Histrionic personality disorder	label	label	Histrionic personality disorder	Histrionic personality disorder	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q54	Hypospadias	HP:0000047	Hypospadias	label	label	Hypospadias	Hypospadias	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M87	Osteonecrosis	HP:0010885	Aseptic necrosis	label	hasExactSynonym	Osteonecrosis	Osteonecrosis	90.0	1.0	0.2	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D72.1	Eosinophilia	HP:0001880	Eosinophilia	label	label	Eosinophilia	Eosinophilia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H40.H42	Glaucoma	HP:0000501	Glaucoma	label	label	Glaucoma	Glaucoma	93.75	0.75	0.75	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_L71.0	Perioral dermatitis	HP:0040181	Chapped lip	label	hasRelatedSynonym	Perioral dermatitis	Perioral dermatitis	50.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q61.4	Renal dysplasia	HP:0000110	Renal dysplasia	label	label	Renal dysplasia	Renal dysplasia	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K14.1	Geographic tongue	HP:0025252	Geographic tongue	label	label	Geographic tongue	Geographic tongue	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L63.1	Alopecia universalis	HP:0002289	Alopecia universalis	label	label	Alopecia universalis	Alopecia universalis	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N53.11	Retarded ejaculation	HP:0012878	Retarded ejaculation	label	label	Retarded ejaculation	Retarded ejaculation	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q13.0	Coloboma of iris	HP:0000612	Iris coloboma	label	hasExactSynonym	Coloboma of iris	Coloboma of iris	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H93.1	Tinnitus	HP:0000360	Tinnitus	label	label	Tinnitus	Tinnitus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q71.6	Lobster-claw hand	HP:0100257	Ectrodactyly	label	hasExactSynonym	Lobster-claw hand	Lobster claw hand	65.02499999999999	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M81	osteoporosis	HP:0000939	Osteoporosis	label	label	osteoporosis	Osteoporosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H55.01	Congenital nystagmus	HP:0006934	Congenital nystagmus	label	label	Congenital nystagmus	Congenital nystagmus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D64.4	Congenital dyserythropoietic anemia	HP:0004810	Congenital hypoplastic anemia	label	hasExactSynonym	Congenital dyserythropoietic anemia	Congenital dyserythropoietic anemia	90.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q38.2	Macroglossia	HP:0000158	Macroglossia	label	label	Macroglossia	Macroglossia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H04.2	Epiphora	HP:0009926	Increased lacrimation	label	hasExactSynonym	Epiphora	Epiphora	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N35	urethral stricture	HP:0012227	Urethral stricture	label	label	urethral stricture	Urethral stricture	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H66	otitis media	HP:0000388	Otitis media	label	label	otitis media	Otitis media	100.0	1.0	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_M89.3	Hypertrophy of bone	HP:0100774	Hyperostosis	label	hasExactSynonym	Hypertrophy of bone	Bone Hypertrophy	76.5	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I45.6	Pre-excitation syndrome	HP:0004309	Ventricular preexcitation	label	hasExactSynonym	Pre-excitation syndrome	Pre-excitation syndrome	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E05.0	Thyrotoxicosis with diffuse goitre	HP:0011784	Thyrotoxicosis with diffuse goiter	label	hasExactSynonym	Thyrotoxicosis with diffuse goitre	Thyrotoxicosis with diffuse goitre	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E26.0	Primary hyperaldosteronism	HP:0011736	Primary hyperaldosteronism	label	label	Primary hyperaldosteronism	Primary hyperaldosteronism	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H35.4	Peripheral retinal degeneration	HP:0007769	Peripheral retinal degeneration	label	label	Peripheral retinal degeneration	Peripheral retinal degeneration	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M19	osteoarthritis	HP:0002758	Osteoarthritis	label	label	osteoarthritis	Osteoarthritis	100.0	1.0	0.3333333333333333	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R31	hematuria	HP:0000790	Hematuria	label	label	hematuria	Hematuria	100.0	1.0	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_D75.81	Myelofibrosis	HP:0011974	Myelofibrosis	label	label	Myelofibrosis	Myelofibrosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R18	ascites	HP:0001541	Ascites	label	label	ascites	Ascites	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R60.1	Generalized edema	HP:0007430	Generalized edema	label	label	Generalized edema	Generalized edema	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q24.0	Dextrocardia	HP:0001651	Dextrocardia	label	label	Dextrocardia	Dextrocardia	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q76.0	Spina bifida occulta	HP:0003298	Spina bifida occulta	label	label	Spina bifida occulta	Spina bifida occulta	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R64	Cachexia	HP:0004326	Cachexia	label	label	Cachexia	Cachexia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H53.55	Tritanomaly	HP:0000552	Tritanomaly	label	label	Tritanomaly	Tritanomaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K65	Peritonitis	HP:0002586	Peritonitis	label	label	Peritonitis	Peritonitis	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q12.2	Coloboma of lens	HP:0100719	Lens coloboma	label	label	Coloboma of lens	Lens coloboma	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q00.0	Anencephaly	HP:0002323	Anencephaly	label	label	Anencephaly	Anencephaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_O92.6	Galactorrhea	HP:0100829	Galactorrhea	label	label	Galactorrhea	Galactorrhea	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q15.0	Congenital glaucoma	HP:0001087	Congenital glaucoma	label	label	Congenital glaucoma	Congenital glaucoma	100.0	0.3333333333333333	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q22.5	Ebstein's anomaly	HP:0010316	Ebstein's anomaly of the tricuspid valve	label	hasExactSynonym	Ebstein's anomaly	Ebstein's anomaly	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N50.82	Scrotal pain	HP:0030155	Scrotal pain	label	label	Scrotal pain	Scrotal pain	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_P05.1	Small for gestational age	HP:0001518	Small for gestational age	label	label	Small for gestational age	Small for gestational age	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L57.0	Actinic keratosis	HP:0025127	Actinic keratosis	label	label	Actinic keratosis	Actinic keratosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K14.0	Glossitis	HP:0000206	Glossitis	label	label	Glossitis	Glossitis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q02	Microcephaly	HP:0000252	Microcephaly	label	label	Microcephaly	Microcephaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L20	Atopic dermatitis	HP:0001047	Atopic dermatitis	label	label	Atopic dermatitis	Atopic dermatitis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N52	erectile dysfunction	HP:0000802	Impotence	label	hasExactSynonym	erectile dysfunction	Erectile dysfunction	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G25.3	Myoclonus	HP:0001336	Myoclonus	label	label	Myoclonus	Myoclonus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H68.1	Obstruction of Eustachian tube	HP:0040269	Blocked Eustachian tube	label	hasExactSynonym	Obstruction of Eustachian tube	Obstruction of Eustachian tube	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L88	Pyoderma gangrenosum	HP:0025452	Pyoderma gangrenosum	label	label	Pyoderma gangrenosum	Pyoderma gangrenosum	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I77.3	Arterial fibromuscular dysplasia	HP:0005313	Arterial fibromuscular dysplasia	label	label	Arterial fibromuscular dysplasia	Arterial fibromuscular dysplasia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_J31	chronic	HP:0011010	Chronic	label	label	chronic	Chronic	100.0	0.5	1.0	2	0.25	5
http://purl.obolibrary.org/obo/ICD10_Q21.1	Atrial septal defect	HP:0001631	Atrial septal defect	label	label	Atrial septal defect	Atrial septal defect	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M42.0	Juvenile osteochondrosis of spine	HP:0010891	Morbus Scheuermann	label	hasExactSynonym	Juvenile osteochondrosis of spine	Juvenile Osteochondrosis of the spine	48.76875	0.5	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q67.2	Dolichocephaly	HP:0000268	Dolichocephaly	label	label	Dolichocephaly	Dolichocephaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_J34.2	Deviated nasal septum	HP:0004411	Deviated nasal septum	label	label	Deviated nasal septum	Deviated nasal septum	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_J32	chronic	HP:0011010	Chronic	label	label	chronic	Chronic	100.0	1.0	1.0	0	0.25	5
http://purl.obolibrary.org/obo/ICD10_H60	Otitis externa	HP:0410017	Otitis externa	label	label	Otitis externa	Otitis externa	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q12.0	Congenital cataract	HP:0000519	Congenital cataract	label	label	Congenital cataract	Congenital cataract	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G90.2	Horner's syndrome	HP:0002277	Horner syndrome	label	hasExactSynonym	Horner's syndrome	Horner's syndrome	90.0	0.3333333333333333	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_P57	kernicterus	HP:0001343	Kernicterus	label	label	kernicterus	Kernicterus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E20	Hypoparathyroidism	HP:0000829	Hypoparathyroidism	label	label	Hypoparathyroidism	Hypoparathyroidism	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I48.0	Paroxysmal atrial fibrillation	HP:0004757	Paroxysmal atrial fibrillation	label	label	Paroxysmal atrial fibrillation	Paroxysmal atrial fibrillation	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K81	cholecystitis	HP:0001082	Cholecystitis	label	label	cholecystitis	Cholecystitis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q75.1	Craniofacial dysostosis	HP:0004439	Craniofacial dysostosis	label	label	Craniofacial dysostosis	Craniofacial dysostosis	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q17.1	Macrotia	HP:0000400	Macrotia	label	label	Macrotia	Macrotia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q36	cleft lip	HP:0410030	Cleft lip	label	label	cleft lip	Cleft lip	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H51.2	Internuclear ophthalmoplegia	HP:0030773	Internuclear ophthalmoplegia	label	label	Internuclear ophthalmoplegia	Internuclear ophthalmoplegia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M41	scoliosis	HP:0002650	Scoliosis	label	label	scoliosis	Scoliosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R00.2	Palpitations	HP:0001962	Palpitations	label	label	Palpitations	Palpitations	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G24	Dystonia	HP:0001332	Dystonia	label	label	Dystonia	Dystonia	100.0	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G93.6	Cerebral edema	HP:0002181	Cerebral edema	label	label	Cerebral edema	Cerebral edema	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M85.0	Fibrous dysplasia (monostotic)	HP:0010736	Monostotic fibrous dysplasia	label	label	Fibrous dysplasia (monostotic)	Monostotic fibrous dysplasia	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L75.0	Bromhidrosis	HP:0500001	Body odor	label	hasExactSynonym	Bromhidrosis	Bromhidrosis	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I72	aneurysm of	HP:0002617	Dilatation	label	hasNarrowSynonym	aneurysm of	Aneurysm	42.5	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q11.2	Microphthalmos	HP:0000568	Microphthalmia	label	hasExactSynonym	Microphthalmos	Microphthalmos	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N18.0	End-stage renal disease	HP:0003774	Stage 5 chronic kidney disease	label	hasExactSynonym	End-stage renal disease	End-stage renal disease	90.0	1.0	1.0	0	0.35678889990089196	4
http://purl.obolibrary.org/obo/ICD10_I46	cardiac arrest cardiac	HP:0001695	Cardiac arrest	label	label	cardiac arrest cardiac	Cardiac arrest	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G41	Status epilepticus	HP:0002133	Status epilepticus	label	label	Status epilepticus	Status epilepticus	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E26.1	Secondary hyperaldosteronism	HP:0011741	Secondary hyperaldosteronism	label	label	Secondary hyperaldosteronism	Secondary hyperaldosteronism	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M48.0	Spinal stenosis	HP:0003416	Spinal canal stenosis	label	hasExactSynonym	Spinal stenosis	Spinal stenosis	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E87.3	Alkalosis	HP:0001948	Alkalosis	label	label	Alkalosis	Alkalosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H02.3	Blepharochalasis	HP:0010749	Blepharochalasis	label	label	Blepharochalasis	Blepharochalasis	100.0	0.3333333333333333	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L80	Vitiligo	HP:0001045	Vitiligo	label	label	Vitiligo	Vitiligo	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G82.1	Spastic paraplegia	HP:0001258	Spastic paraplegia	label	label	Spastic paraplegia	Spastic paraplegia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q35.3	Cleft soft palate	HP:0000185	Cleft soft palate	label	label	Cleft soft palate	Cleft soft palate	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R82.1	Myoglobinuria	HP:0002913	Myoglobinuria	label	label	Myoglobinuria	Myoglobinuria	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N47.1	Phimosis	HP:0001741	Phimosis	label	label	Phimosis	Phimosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q61	Cystic kidney disease	HP:0000107	Renal cyst	label	hasRelatedSynonym	Cystic kidney disease	Cystic kidney disease	50.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I45.3	Trifascicular block	HP:0011715	Trifascicular block	label	label	Trifascicular block	Trifascicular block	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I25.41	Coronary artery aneurysm	HP:0030882	Coronary artery aneurysm	label	label	Coronary artery aneurysm	Coronary artery aneurysm	100.0	0.5	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_R51	Headache	HP:0002315	Headache	label	label	Headache	Headache	100.0	0.25	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L65.0	Telogen effluvium	HP:0025470	Telogen effluvium	label	label	Telogen effluvium	Telogen effluvium	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R48.1	Agnosia	HP:0010524	Agnosia	label	label	Agnosia	Agnosia	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L50	urticaria	HP:0001025	Urticaria	label	label	urticaria	Urticaria	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M85.5	Aneurysmal bone cyst	HP:0012063	Aneurysmal bone cyst	label	label	Aneurysmal bone cyst	Aneurysmal bone cyst	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H40.1	Primary open-angle glaucoma	HP:0012108	Open angle glaucoma	label	hasRelatedSynonym	Primary open-angle glaucoma	Primary open angle glaucoma	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M08.0	Juvenile rheumatoid arthritis	HP:0005681	Juvenile rheumatoid arthritis	label	label	Juvenile rheumatoid arthritis	Juvenile rheumatoid arthritis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_J46	Status asthmaticus	HP:0012653	Status asthmaticus	label	label	Status asthmaticus	Status asthmaticus	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L60.1	Onycholysis	HP:0001806	Onycholysis	label	label	Onycholysis	Onycholysis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E05.3	Thyrotoxicosis from ectopic thyroid tissue	HP:0011783	Thyrotoxicosis from ectopic thyroid tissue	label	label	Thyrotoxicosis from ectopic thyroid tissue	Thyrotoxicosis from ectopic thyroid tissue	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_P29.3	Persistent fetal circulation	HP:0011726	Persistent fetal circulation	label	label	Persistent fetal circulation	Persistent fetal circulation	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L73.2	Hidradenitis suppurativa	HP:0040154	Acne inversa	label	hasExactSynonym	Hidradenitis suppurativa	Hidradenitis suppurativa	90.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_J30	rhinitis	HP:0012384	Rhinitis	label	label	rhinitis	Rhinitis	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I15.0	Renovascular hypertension	HP:0100817	Renovascular hypertension	label	label	Renovascular hypertension	Renovascular hypertension	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M60	Myositis	HP:0100614	Myositis	label	label	Myositis	Myositis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H50.51	Esophoria	HP:0025312	Esophoria	label	label	Esophoria	Esophoria	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R13	Dysphagia	HP:0002015	Dysphagia	label	label	Dysphagia	Dysphagia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_F60.3	Borderline personality disorder	HP:0012076	Borderline personality disorder	label	label	Borderline personality disorder	Borderline personality disorder	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q45.1	Annular pancreas	HP:0001734	Annular pancreas	label	label	Annular pancreas	Annular pancreas	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q66.4	Congenital talipes calcaneovalgus	HP:0005850	Congenital talipes calcaneovalgus	label	label	Congenital talipes calcaneovalgus	Congenital talipes calcaneovalgus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R25.3	Fasciculation	HP:0002380	Fasciculations	label	hasExactSynonym	Fasciculation	Fasciculation	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K00.1	Supernumerary teeth	HP:0011069	Increased number of teeth	label	hasExactSynonym	Supernumerary teeth	Supernumerary teeth	90.0	1.0	1.0	4	1.0	2
